Time,LL_Q,LL_T,LL_C,Regime
20695000,  11798126637,  21312832230,  16646161711,xx
20705000,  11798126637,  21312832230,  16646161711,xx
20795000,  11866493965,  21393847193,  16722485644,xx
20805000,  11866493965,  21393847193,  16722485644,xx
20815000,  11866493965,  21393847193,  16722485644,xx
20905000,  11939072649,  21475586242,  16801932182,xx
20915000,  11939072649,  21475586242,  16801932182,xx
20925000,  11939072649,  21475586242,  16801932182,xx
21015000,  11992039651,  21547709379,  16877776850,xx
21025000,  11992039651,  21547709379,  16877776850,xx
21035000,  11992039651,  21547709379,  16877776850,xx
21125000,  12069861460,  21624584323,  16933515452,xx
21135000,  12069861460,  21624584323,  16933515452,xx
21145000,  12069861460,  21624584323,  16933515452,xx
21235000,  12146530714,  21700827157,  17015252190,xx
21245000,  12146530714,  21700827157,  17015252190,xx
21255000,  12146530714,  21700827157,  17015252190,xx
21345000,  12210012739,  21776622935,  17083540657,xx
21355000,  12210012739,  21776622935,  17083540657,xx
21365000,  12210012739,  21776622935,  17083540657,xx
21455000,  12287381017,  21853889999,  17154769832,xx
21465000,  12287381017,  21853889999,  17154769832,xx
21475000,  12287381017,  21853889999,  17154769832,xx
21565000,  12362845737,  21925589426,  17235359139,xx
21575000,  12362845737,  21925589426,  17235359139,xx
21585000,  12362845737,  21925589426,  17235359139,xx
21675000,  12428339817,  22005229426,  17315631539,xx
21685000,  12428339817,  22005229426,  17315631539,xx
21695000,  12428339817,  22005229426,  17315631539,xx
21785000,  12475776425,  22046295802,  17374163471,xx
21795000,  12475776425,  22046295802,  17374163471,xx
21805000,  12475776425,  22046295802,  17374163471,xx
21895000,  12551581852,  22126471549,  17439501260,xx
21905000,  12551581852,  22126471549,  17439501260,xx
21915000,  12551581852,  22126471549,  17439501260,xx
22005000,  12621595247,  22206847810,  17520272581,xx
22015000,  12621595247,  22206847810,  17520272581,xx
22025000,  12621595247,  22206847810,  17520272581,xx
22115000,  12688645968,  22276122606,  17601851281,xx
22125000,  12688645968,  22276122606,  17601851281,xx
22135000,  12688645968,  22276122606,  17601851281,xx
22225000,  12689979333,  22354480302,  17676194025,xx
22235000,  12689979333,  22354480302,  17676194025,xx
22245000,  12689979333,  22354480302,  17676194025,xx
22335000,  12769610276,  22434657744,  17735779872,xx
22345000,  12769610276,  22434657744,  17735779872,xx
22355000,  12769610276,  22434657744,  17735779872,xx
22445000,  12847386007,  22516812330,  17786997406,xx
22455000,  12847386007,  22516812330,  17786997406,xx
22465000,  12847386007,  22516812330,  17786997406,xx
22555000,  12911005021,  22593770681,  17844213083,xx
22565000,  12911005021,  22593770681,  17844213083,xx
22575000,  12911005021,  22593770681,  17844213083,xx
22665000,  12980270185,  22676616274,  17901673232,xx
22675000,  12980270185,  22676616274,  17901673232,xx
22685000,  12980270185,  22676616274,  17901673232,xx
22775000,  13008400697,  22742181057,  17977435852,xx
22785000,  13008400697,  22742181057,  17977435852,xx
22795000,  13008400697,  22742181057,  17977435852,xx
22885000,  13073401058,  22825593228,  18046486914,xx
22895000,  13073401058,  22825593228,  18046486914,xx
22905000,  13073401058,  22825593228,  18046486914,xx
22995000,  13146845159,  22895821632,  18121300213,xx
23005000,  13146845159,  22895821632,  18121300213,xx
23015000,  13146845159,  22895821632,  18121300213,xx
23105000,  13217126562,  22975869906,  18174153738,xx
23115000,  13217126562,  22975869906,  18174153738,xx
23125000,  13217126562,  22975869906,  18174153738,xx
23215000,  13239478550,  23049711645,  18253899195,xx
23225000,  13239478550,  23049711645,  18253899195,xx
23235000,  13239478550,  23049711645,  18253899195,xx
23325000,  13314174572,  23133568700,  18322336755,xx
23335000,  13314174572,  23133568700,  18322336755,xx
23345000,  13314174572,  23133568700,  18322336755,xx
23435000,  13376904301,  23206182940,  18393161627,xx
23445000,  13376904301,  23206182940,  18393161627,xx
23455000,  13376904301,  23206182940,  18393161627,xx
23545000,  13454003727,  23236877578,  18467030380,xx
23555000,  13454003727,  23236877578,  18467030380,xx
23565000,  13454003727,  23236877578,  18467030380,xx
23655000,  13529062186,  23320628840,  18548205278,xx
23665000,  13529062186,  23320628840,  18548205278,xx
23675000,  13529062186,  23320628840,  18548205278,xx
23765000,  13558058414,  23364053951,  18628861548,xx
23775000,  13558058414,  23364053951,  18628861548,xx
23785000,  13558058414,  23364053951,  18628861548,xx
23875000,  13617522567,  23442684627,  18702547045,xx
23885000,  13617522567,  23442684627,  18702547045,xx
23895000,  13617522567,  23442684627,  18702547045,xx
23985000,  13691580020,  23520093669,  18781716812,xx
23995000,  13691580020,  23520093669,  18781716812,xx
24005000,  13691580020,  23520093669,  18781716812,xx
24095000,  13739154592,  23584285496,  18847239145,xx
24105000,  13739154592,  23584285496,  18847239145,xx
24115000,  13739154592,  23584285496,  18847239145,xx
24205000,  13818259775,  23657704784,  18928750211,xx
24215000,  13818259775,  23657704784,  18928750211,xx
24225000,  13818259775,  23657704784,  18928750211,xx
24315000,  13893817914,  23738366893,  18995843698,xx
24325000,  13893817914,  23738366893,  18995843698,xx
24335000,  13893817914,  23738366893,  18995843698,xx
24425000,  13957530212,  23822254238,  19069870834,xx
24435000,  13957530212,  23822254238,  19069870834,xx
24445000,  13957530212,  23822254238,  19069870834,xx
24535000,  13991861338,  23826628719,  19150514170,xx
24545000,  13991861338,  23826628719,  19150514170,xx
24555000,  13991861338,  23826628719,  19150514170,xx
24645000,  14035009338,  23908520143,  19232805563,xx
24655000,  14035009338,  23908520143,  19232805563,xx
24665000,  14035009338,  23908520143,  19232805563,xx
24755000,  14103277056,  23989783537,  19298581454,xx
24765000,  14103277056,  23989783537,  19298581454,xx
24775000,  14103277056,  23989783537,  19298581454,xx
24865000,  14172141064,  24070227205,  19363532931,xx
24875000,  14172141064,  24070227205,  19363532931,xx
24885000,  14172141064,  24070227205,  19363532931,xx
24975000,  14238642198,  24149926793,  19414049996,xx
24985000,  14238642198,  24149926793,  19414049996,xx
24995000,  14238642198,  24149926793,  19414049996,xx
25085000,  14294937712,  24182286589,  19467334042,xx
25095000,  14294937712,  24182286589,  19467334042,xx
25105000,  14294937712,  24182286589,  19467334042,xx
25195000,  14373915907,  24263067723,  19549790006,xx
25205000,  14373915907,  24263067723,  19549790006,xx
25215000,  14373915907,  24263067723,  19549790006,xx
25305000,  14450947595,  24320132373,  19631777212,xx
25315000,  14450947595,  24320132373,  19631777212,xx
25325000,  14450947595,  24320132373,  19631777212,xx
25415000,  14519984584,  24356416897,  19700959978,xx
25425000,  14519984584,  24356416897,  19700959978,xx
25435000,  14519984584,  24356416897,  19700959978,xx
25525000,  14598026371,  24436657951,  19783173415,xx
25535000,  14598026371,  24436657951,  19783173415,xx
25545000,  14598026371,  24436657951,  19783173415,xx
25635000,  14671685896,  24506520528,  19865714479,xx
25645000,  14671685896,  24506520528,  19865714479,xx
25655000,  14671685896,  24506520528,  19865714479,xx
25745000,  14740351451,  24585065617,  19945864741,xx
25755000,  14740351451,  24585065617,  19945864741,xx
25765000,  14740351451,  24585065617,  19945864741,xx
25855000,  14801441899,  24666829923,  20013386829,xx
25865000,  14801441899,  24666829923,  20013386829,xx
25875000,  14801441899,  24666829923,  20013386829,xx
25965000,  14861057637,  24745932841,  20054589631,xx
25975000,  14861057637,  24745932841,  20054589631,xx
25985000,  14861057637,  24745932841,  20054589631,xx
26075000,  14937906085,  24821953240,  20130241868,xx
26085000,  14937906085,  24821953240,  20130241868,xx
26095000,  14937906085,  24821953240,  20130241868,xx
26185000,  15017725399,  24880119576,  20198558958,xx
26195000,  15017725399,  24880119576,  20198558958,xx
26205000,  15017725399,  24880119576,  20198558958,xx
26295000,  15019908130,  24948808023,  20245239846,xx
26305000,  15019908130,  24948808023,  20245239846,xx
26315000,  15019908130,  24948808023,  20245239846,xx
26405000,  15068179611,  25031993812,  20326151860,xx
26415000,  15068179611,  25031993812,  20326151860,xx
26425000,  15068179611,  25031993812,  20326151860,xx
26515000,  15141156879,  25112120376,  20405923662,xx
26525000,  15141156879,  25112120376,  20405923662,xx
26535000,  15141156879,  25112120376,  20405923662,xx
26625000,  15204500040,  25173234898,  20468390634,xx
26635000,  15204500040,  25173234898,  20468390634,xx
26645000,  15204500040,  25173234898,  20468390634,xx
26735000,  15281270482,  25251349488,  20535201557,xx
26745000,  15281270482,  25251349488,  20535201557,xx
26755000,  15281270482,  25251349488,  20535201557,xx
26845000,  15350275434,  25325947072,  20606337106,xx
26855000,  15350275434,  25325947072,  20606337106,xx
26865000,  15350275434,  25325947072,  20606337106,xx
26955000,  15414003966,  25380488900,  20673703976,xx
26965000,  15414003966,  25380488900,  20673703976,xx
26975000,  15414003966,  25380488900,  20673703976,xx
27065000,  15443611096,  25441803576,  20751045133,xx
27075000,  15443611096,  25441803576,  20751045133,xx
27085000,  15443611096,  25441803576,  20751045133,xx
27175000,  15516141267,  25516407161,  20805520901,xx
27185000,  15516141267,  25516407161,  20805520901,xx
27195000,  15516141267,  25516407161,  20805520901,xx
27285000,  15590110818,  25576358736,  20839112341,xx
27295000,  15590110818,  25576358736,  20839112341,xx
27305000,  15590110818,  25576358736,  20839112341,xx
27395000,  15654071774,  25642258016,  20871038210,xx
27405000,  15654071774,  25642258016,  20871038210,xx
27415000,  15654071774,  25642258016,  20871038210,xx
27505000,  15733551908,  25725588336,  20935241399,xx
27515000,  15733551908,  25725588336,  20935241399,xx
27525000,  15733551908,  25725588336,  20935241399,xx
27615000,  15805815753,  25801037071,  20987409204,xx
27625000,  15805815753,  25801037071,  20987409204,xx
27635000,  15805815753,  25801037071,  20987409204,xx
27725000,  15850774322,  25867030343,  21062961602,xx
27735000,  15850774322,  25867030343,  21062961602,xx
27745000,  15850774322,  25867030343,  21062961602,xx
27835000,  15891241180,  25941673664,  21135282392,xx
27845000,  15891241180,  25941673664,  21135282392,xx
27855000,  15891241180,  25941673664,  21135282392,xx
27945000,  15963486235,  25996598480,  21181718910,xx
27955000,  15963486235,  25996598480,  21181718910,xx
27965000,  15963486235,  25996598480,  21181718910,xx
28055000,  16041702656,  26074283142,  21238134434,xx
28065000,  16041702656,  26074283142,  21238134434,xx
28075000,  16041702656,  26074283142,  21238134434,xx
28165000,  16106396300,  26151001201,  21315177898,xx
28175000,  16106396300,  26151001201,  21315177898,xx
28185000,  16106396300,  26151001201,  21315177898,xx
28275000,  16132611312,  26226022649,  21378172662,xx
28285000,  16132611312,  26226022649,  21378172662,xx
28295000,  16132611312,  26226022649,  21378172662,xx
28385000,  16209681413,  26296809104,  21456732653,xx
28395000,  16209681413,  26296809104,  21456732653,xx
28405000,  16209681413,  26296809104,  21456732653,xx
28495000,  16283113627,  26361488214,  21504309511,xx
28505000,  16283113627,  26361488214,  21504309511,xx
28515000,  16283113627,  26361488214,  21504309511,xx
28605000,  16318508356,  26423153778,  21573576285,xx
28615000,  16318508356,  26423153778,  21573576285,xx
28625000,  16318508356,  26423153778,  21573576285,xx
28715000,  16370402768,  26485996189,  21651824827,xx
28725000,  16370402768,  26485996189,  21651824827,xx
28735000,  16370402768,  26485996189,  21651824827,xx
28825000,  16440223791,  26558706154,  21722379396,xx
28835000,  16440223791,  26558706154,  21722379396,xx
28845000,  16440223791,  26558706154,  21722379396,xx
28935000,  16504351517,  26641100380,  21795155720,xx
28945000,  16504351517,  26641100380,  21795155720,xx
28955000,  16504351517,  26641100380,  21795155720,xx
29045000,  16580783503,  26678535072,  21863300348,xx
29055000,  16580783503,  26678535072,  21863300348,xx
29065000,  16580783503,  26678535072,  21863300348,xx
29155000,  16650225159,  26746696284,  21935012275,xx
29165000,  16650225159,  26746696284,  21935012275,xx
29175000,  16650225159,  26746696284,  21935012275,xx
29265000,  16729575874,  26816977859,  21992092475,xx
29275000,  16729575874,  26816977859,  21992092475,xx
29285000,  16729575874,  26816977859,  21992092475,xx
29375000,  16782786313,  26887675549,  22056134560,xx
29385000,  16782786313,  26887675549,  22056134560,xx
29395000,  16782786313,  26887675549,  22056134560,xx
29485000,  16854329182,  26969499594,  22124558906,xx
29495000,  16854329182,  26969499594,  22124558906,xx
29505000,  16854329182,  26969499594,  22124558906,xx
29595000,  16929075621,  27052187649,  22202927001,xx
29605000,  16929075621,  27052187649,  22202927001,xx
29615000,  16929075621,  27052187649,  22202927001,xx
29705000,  16995950937,  27084924712,  22261502112,xx
29715000,  16995950937,  27084924712,  22261502112,xx
29725000,  16995950937,  27084924712,  22261502112,xx
29815000,  17070440892,  27156210049,  22320171062,xx
29825000,  17070440892,  27156210049,  22320171062,xx
29835000,  17070440892,  27156210049,  22320171062,xx
29925000,  17145265754,  27198628939,  22349130221,xx
29935000,  17145265754,  27198628939,  22349130221,xx
29945000,  17145265754,  27198628939,  22349130221,xx
30035000,  17221719465,  27263917158,  22431144292,xx
30045000,  17221719465,  27263917158,  22431144292,xx
30055000,  17221719465,  27263917158,  22431144292,xx
30145000,  17293973478,  27343325229,  22473932619,xx
30155000,  17293973478,  27343325229,  22473932619,xx
30165000,  17293973478,  27343325229,  22473932619,xx
30255000,  17353470697,  27421830545,  22555007938,xx
30265000,  17353470697,  27421830545,  22555007938,xx
30275000,  17353470697,  27421830545,  22555007938,xx
30365000,  17425358763,  27503887757,  22576720580,xx
30375000,  17425358763,  27503887757,  22576720580,xx
30385000,  17425358763,  27503887757,  22576720580,xx
30475000,  17492829554,  27585815188,  22650439974,xx
30485000,  17492829554,  27585815188,  22650439974,xx
30495000,  17492829554,  27585815188,  22650439974,xx
30585000,  17568745889,  27601315521,  22727563833,xx
30595000,  17568745889,  27601315521,  22727563833,xx
30605000,  17568745889,  27601315521,  22727563833,xx
30695000,  17617360350,  27667674835,  22794452824,xx
30705000,  17617360350,  27667674835,  22794452824,xx
30715000,  17617360350,  27667674835,  22794452824,xx
30805000,  17673800177,  27747789376,  22869162981,xx
30815000,  17673800177,  27747789376,  22869162981,xx
